noun,gender,gloss
descendimiento,masculine,descent
descenso,masculine,descent
desciframiento,masculine,deciphering
descongelamiento,masculine,defrosting
desconocimiento,masculine,ignorance
descontrol,masculine,loss of control
descreimiento,masculine,disbelief
descrito,masculine,description
descrédito,masculine,discredit
descuartizamiento,masculine,quartering
descubierto,masculine,uncovered
descubrimiento,masculine,discovery
descuento,masculine,discount
desdoblamiento,masculine,splitting
desempleo,masculine,unemployment
desencadenamiento,masculine,triggering
desendeudamiento,masculine,debt repayment
desenmascaramiento,masculine,unmasking
desentendimiento,masculine,disassociation
desenvolvimento,masculine,development
desenvolvimiento,masculine,development
deseo,masculine,desire
desfallecimiento,masculine,fainting
desfasaje,masculine,gap
desfinanciamiento,masculine,defunding
desgarramiento,masculine,tearing
desiderio,masculine,desire
desierto,masculine,desert
desistimiento,masculine,desistance
deslizamiento,masculine,slippage
deslumbramiento,masculine,dazzling
desmalezamiento,masculine,weeding
desmantelamiento,masculine,dismantling
desmembramiento,masculine,dismemberment
desmontaje,masculine,disassembly
desmoronamiento,masculine,collapse
despierto,masculine,awake
desplazamiento,masculine,displacement
despoblamiento,masculine,depopulation
desposorio,masculine,betrothal
despotismo,masculine,despotism
desprecio,masculine,contempt
desprendimiento,masculine,detachment
destacamento,masculine,detachment
destinatario,masculine,recipient
destronamiento,masculine,dethronement
desvanecimiento,masculine,fading
detalle,masculine,detail
detallismo,masculine,detailing
detector,masculine,detector
detenimiento,masculine,detention
deterioro,masculine,deterioration
determinismo,masculine,determinism
detrimento,masculine,detriment
deuterio,masculine,deuterium
devocionario,masculine,prayer book
diablo,masculine,devil
diagrama,masculine,diagram
diario,masculine,diary
dibujo,masculine,drawing
dicasterio,masculine,tribunal
diccionario,masculine,dictionary
dicionario,masculine,dictionary
dietario,masculine,dietary record
difamatorio,masculine,defamatory
diferimiento,masculine,postponement
dignatario,masculine,dignitary
digno,masculine,worthy
dilema,masculine,dilemma
dimensionamiento,masculine,dimensioning
dimorfismo,masculine,dimorphism
dinamismo,masculine,dynamism
dinero,masculine,money
diploma,masculine,diploma
direccionamiento,masculine,routing
directorio,masculine,board
dirigismo,masculine,dirigism
discernimiento,masculine,discernment
disciplinamiento,masculine,disciplining
disciplinario,masculine,disciplinary
disco,masculine,disc
discriminatorio,masculine,discriminatory
discurso,masculine,speech
disentimiento,masculine,disagreement
diseño,masculine,design
disparo,masculine,shot
dispensario,masculine,dispensary
dispositivo,masculine,device
distanciamiento,masculine,distancing
distinto,masculine,different
distrito,masculine,district
divertimento,masculine,divertimento
divisionario,masculine,divisional
divisionismo,masculine,divisionism
divisorio,masculine,dividing
divorcio,masculine,divorce
dizionario,masculine,dictionary
diálogo,masculine,dialogue
diámetro,masculine,diameter
doblaje,masculine,dubbing
doctrinario,masculine,doctrinarian
documentario,masculine,documentary
documento,masculine,document
dogma,masculine,dogma
dogmatismo,masculine,dogmatism
domiciliario,masculine,residential
domicilio,masculine,domicile
dominio,masculine,domain
donatario,masculine,donee
dopaje,masculine,doping
dorio,masculine,doric
dormitorio,masculine,bedroom
drama,masculine,drama
dramatismo,masculine,dramatism
drenaje,masculine,drainage
dromedario,masculine,dromedary
dualismo,masculine,dualism
día,masculine,day
eclecticismo,masculine,eclecticism
eco,masculine,echo
ecodiseño,masculine,ecodesign
ecofeminismo,masculine,ecofeminism
ecologismo,masculine,environmentalism
ecosistema,masculine,ecosystem
ecosocialismo,masculine,ecosocialism
ecoturismo,masculine,ecotourism
ecumenismo,masculine,ecumenism
edema,masculine,edema
edificio,masculine,building
eduardo,masculine,eduardo
efectismo,masculine,effectism
efecto,masculine,effect
egipto,masculine,egypt
egocentrismo,masculine,egocentrism
egoismo,masculine,egoism
eje,masculine,axis
ejemplo,masculine,example
ejercicio,masculine,exercise
ejidatario,masculine,common landholder
ejército,masculine,army
electo,masculine,elected
electrocardiograma,masculine,electrocardiogram
electromagnetismo,masculine,electromagnetism
elemento,masculine,element
eleuterio,masculine,eleuterio
eliminatorio,masculine,eliminatory
elitismo,masculine,elitism
embalaje,masculine,packaging
embalsamamiento,masculine,embalming
embarazo,masculine,pregnancy
embellecimiento,masculine,beautification
emblema,masculine,emblem
embolismo,masculine,embolism
embotamiento,masculine,bottling up
embotellamiento,masculine,bottling
embrionario,masculine,embryonic
embrutecimiento,masculine,brutalization
emeterio,masculine,emeterio
emilio,masculine,emilio
emisario,masculine,emissary
emisor,masculine,issuer
empadronamiento,masculine,census registration
empalamiento,masculine,impalement
empaquetamiento,masculine,packaging
emparejamiento,masculine,pairing
empecinamiento,masculine,stubbornness
empeoramiento,masculine,worsening
empiezo,masculine,start
empirismo,masculine,empiricism
emplazamiento,masculine,location
empleo,masculine,employment
empobrecimiento,masculine,impoverishment
empoderamiento,masculine,empowerment
emporio,masculine,emporium
empotramiento,masculine,getting stuck
emprendedurismo,masculine,entrepreneurialism
emprendimiento,masculine,enterprise
empresario,masculine,business owner
enaltecimiento,masculine,exaltation
enamoramiento,masculine,falling in love
enanismo,masculine,dwarfism
encabezamiento,masculine,heading
encadenamiento,masculine,chaining
encaje,masculine,lace
encaminamiento,masculine,guidance
encantamiento,masculine,enchantment
encanto,masculine,charm
encapsulamiento,masculine,encapsulation
encarcelamiento,masculine,imprisonment
encarecimiento,masculine,price increase
encarnizamiento,masculine,persecution
encasillamiento,masculine,classification
encausamiento,masculine,prosecution
encauzamiento,masculine,channeling
encharcamiento,masculine,flooding
enchufe,masculine,plug
enclaustramiento,masculine,confinement
enclavamiento,masculine,enclavement
encogimiento,masculine,shrinking
encuadramiento,masculine,framing
encubrimiento,masculine,concealment
encumbramiento,masculine,burdening
endemismo,masculine,endemism
enderezamiento,masculine,straightening
endeudamiento,masculine,indebtedness
endosatario,masculine,endorsement holder
endurecimiento,masculine,hardening
enfermo,masculine,sick person
enfrentamiento,masculine,confrontation
enfriamiento,masculine,cooling
engaño,masculine,deception
engranaje,masculine,gear
engrandecimiento,masculine,magnification
engreimiento,masculine,conceit
engrosamiento,masculine,thickening
enigma,masculine,enigma
enjuiciamiento,masculine,prosecution
enlace,masculine,link
enlentecimiento,masculine,slowing down
enmascaramiento,masculine,masking
ennoblecimiento,masculine,ennoblement
enoturismo,masculine,wine tourism
enquistamiento,masculine,entrenchment
enraizamiento,masculine,rooting
enriquecimiento,masculine,enrichment
enrojecimiento,masculine,reddening
enrolamiento,masculine,enrollment
enrollamiento,masculine,rolling
enrutamiento,masculine,routing
ensalzamiento,masculine,exaltation
ensamblaje,masculine,assembly
ensanchamiento,masculine,widening
ensayo,masculine,essay
ensañamiento,masculine,rage
ensilaje,masculine,silage
ensimismamiento,masculine,self-absorption
entablamento,masculine,framework
entendimiento,masculine,understanding
entero,masculine,whole
enterramiento,masculine,burial
entorno,masculine,environment
entorpecimiento,masculine,numbness
entrecruzamiento,masculine,intersection
entreguismo,masculine,appeasement
entrelazamiento,masculine,interweaving
entrenamiento,masculine,training
entretenimiento,masculine,entertainment
entro,masculine,enter
entrometimiento,masculine,meddling
entubamiento,masculine,tubing
entumecimiento,masculine,numbness
entusiasmo,masculine,enthusiasm
envejecimiento,masculine,aging
envenenamiento,masculine,poisoning
envilecimiento,masculine,degradation
envoltorio,masculine,wrapper
envolvimiento,masculine,wrapping
envío,masculine,shipment
epigrama,masculine,epigram
episodio,masculine,episode
epistolario,masculine,letter collection
equilibrio,masculine,balance
equipaje,masculine,luggage
equipamiento,masculine,equipment
erario,masculine,public treasury
erasmismo,masculine,erasminism
eremitorio,masculine,hermitage
ernesto,masculine,ernesto
erotismo,masculine,eroticism
error,masculine,error
escalamiento,masculine,escalation
escalonamiento,masculine,phasing
escapismo,masculine,escapism
escapulario,masculine,scapular
escario,masculine,scario
escarmiento,masculine,lesson
escenario,masculine,scenario
escepticismo,masculine,skepticism
esclarecimiento,masculine,clarification
esclavismo,masculine,slavery
esclavo,masculine,slave
escribo,masculine,write
escritorio,masculine,desk
escultismo,masculine,outdoor activity movement
escurrimiento,masculine,slippage
esencialismo,masculine,essentialism
esfuerzo,masculine,effort
esnobismo,masculine,snobbery
esoterismo,masculine,esotericism
espaciamiento,masculine,spacing
espacio,masculine,space
esparcimiento,masculine,recreation
españolismo,masculine,spanish nationalism
especismo,masculine,speciesism
espectro,masculine,spectrum
espectáculo,masculine,spectacle
espejismo,masculine,mirage
espesamiento,masculine,thickening
espionaje,masculine,espionage
espiritismo,masculine,spiritualism
espiritualismo,masculine,spiritualism
esquema,masculine,scheme
esquematismo,masculine,schematism
establecimiento,masculine,establishment
estacionamiento,masculine,parking
estacionario,masculine,stationary
estadio,masculine,stadium
estado,masculine,state
estalinismo,masculine,stalinism
estamento,masculine,estate
estancamiento,masculine,stagnation
estatismo,masculine,statism
estatuario,masculine,statuary
estatutario,masculine,statutory
estatuto,masculine,statute
estepario,masculine,steppe dweller
esteticismo,masculine,aestheticism
estiaje,masculine,moorage
estilismo,masculine,stylism
estilo,masculine,style
estiramiento,masculine,stretching
estoicismo,masculine,stoicism
estrabismo,masculine,strabismus
estrafalario,masculine,absurdity
estrangulamiento,masculine,strangulation
estrechamiento,masculine,narrowing
estremecimiento,masculine,shuddering
estreno,masculine,premiere
estreñimiento,masculine,constipation
estructuralismo,masculine,structuralism
estuario,masculine,estuary
estudio,masculine,study
estándar,masculine,standard
etario,masculine,age-related
eterno,masculine,eternal
etnocentrismo,masculine,ethnocentrism
eufemismo,masculine,euphemism
euro,masculine,euro
eurocentrismo,masculine,eurocentrism
eurocomunismo,masculine,eurocommunism
euroescepticismo,masculine,euroscepticism
europarlamentario,masculine,european parliament member
europarlamento,masculine,european parliament
europeo,masculine,european
evangelio,masculine,gospel
evangelismo,masculine,evangelism
evento,masculine,event
evitamiento,masculine,avoidance
evo,masculine,evo
evolucionario,masculine,evolutionary
evolucionismo,masculine,evolutionism
exacto,masculine,exact
excepcionalismo,masculine,exceptionalism
excepto,masculine,except
exceso,masculine,excess
excomisario,masculine,former commissioner
excremento,masculine,excrement
excursionismo,masculine,hiking tourism
exfuncionario,masculine,former official
exhibicionismo,masculine,exhibitionism
exilio,masculine,exile
existencialismo,masculine,existentialism
exmandatario,masculine,former head of state
exorcismo,masculine,exorcism
exotismo,masculine,exoticism
expansionismo,masculine,expansionism
exparlamentario,masculine,former parliamentarian
expedicionario,masculine,expedition member
experimentalismo,masculine,experimentalism
experimento,masculine,experiment
expiatorio,masculine,expiatory
exploratorio,masculine,exploratory
expresidiario,masculine,former prisoner
expresionismo,masculine,expressionism
expuesto,masculine,exposed
exsecretario,masculine,former secretary
exsubsecretario,masculine,former undersecretary
extensionismo,masculine,extensionism
extenso,masculine,extensive
externo,masculine,external
extintor,masculine,fire extinguisher
extracomunitario,masculine,non-eu
extractivismo,masculine,extractivism
extranjerismo,masculine,xenophilia
extranjero,masculine,foreigner
extraordinario,masculine,extraordinary
extrañamiento,masculine,estrangement
extremismo,masculine,extremism
extremo,masculine,extreme
faccionalismo,masculine,factionalism
factor,masculine,factor
factoraje,masculine,factoring
falangismo,masculine,falangism
fallecimiento,masculine,death
fallo,masculine,ruling
falsario,masculine,forger
falseamiento,masculine,falsification
falso,masculine,false
fanatismo,masculine,fanaticism
fantasma,masculine,ghost
fario,masculine,fario
fascismo,masculine,fascism
fatalismo,masculine,fatalism
fauvismo,masculine,fauvism
favorecimiento,masculine,favoring
favoritismo,masculine,nepotism
favorito,masculine,favorite
fedatario,masculine,certifier
federalismo,masculine,federalism
felipismo,masculine,felipism
feminismo,masculine,feminism
fenómeno,masculine,phenomenon
feo,masculine,ugly
fermento,masculine,ferment
ferrario,masculine,ferrario
ferrocarril,masculine,railway
ferroviario,masculine,railway-related
fetichismo,masculine,fetishism
feudalismo,masculine,feudalism
feudatario,masculine,feudal tenant
fibrocemento,masculine,fibrocement
fichaje,masculine,registration
fideicomisario,masculine,trustee
fiduciario,masculine,fiduciary
filamento,masculine,filament
filibusterismo,masculine,filibusterism
filtro,masculine,filter
fin,masculine,end
final,masculine,final
financiamento,masculine,financing
